=== matvec test at gs61a-hyades1.ndc.nasa.gov on 05-AUG-2026 16:07:45 ===
 
model name	: Intel(R) Xeon(R) Platinum 8180 CPU @ 2.50GHz
cpu MHz		: 1000.000
cpu MHz		: 1000.649
cpu MHz		: 1052.158
cpu MHz		: 1074.526
cpu MHz		: 1157.101
cpu MHz		: 1171.352
cpu MHz		: 1172.043
cpu MHz		: 1186.634
cpu MHz		: 1201.034
cpu MHz		: 1210.682
cpu MHz		: 1213.034
cpu MHz		: 1237.327
cpu MHz		: 1328.181
cpu MHz		: 1347.081
cpu MHz		: 1481.961
cpu MHz		: 2540.792
cpu MHz		: 3490.891
cpu MHz		: 3491.288
cpu MHz		: 3494.589
cpu MHz		: 3499.975
cpu MHz		: 3499.994
cpu MHz		: 3499.998
cpu MHz		: 3500.038
cpu MHz		: 3500.340
cpu MHz		: 3500.502
cpu MHz		: 3501.164
cpu MHz		: 3501.734
cpu MHz		: 3503.218
cpu MHz		: 3506.588
cpu MHz		: 3599.911
cpu MHz		: 3800.000
cpu MHz		: 999.884
cache size	: 39424 KB
flags		: fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush dts acpi mmx fxsr sse sse2 ss ht tm pbe syscall nx pdpe1gb rdtscp lm constant_tsc art arch_perfmon pebs bts rep_good nopl xtopology nonstop_tsc cpuid aperfmperf pni pclmulqdq dtes64 monitor ds_cpl vmx smx est tm2 ssse3 sdbg fma cx16 xtpr pdcm pcid dca sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand lahf_lm abm 3dnowprefetch cpuid_fault epb cat_l3 cdp_l3 pti intel_ppin ssbd mba ibrs ibpb stibp tpr_shadow flexpriority ept vpid ept_ad fsgsbase tsc_adjust bmi1 hle avx2 smep bmi2 erms invpcid rtm cqm mpx rdt_a avx512f avx512dq rdseed adx smap clflushopt clwb intel_pt avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves cqm_llc cqm_occup_llc cqm_mbm_total cqm_mbm_local dtherm ida arat pln pts hwp hwp_act_window hwp_pkg_req vnmi pku ospke md_clear flush_l1d arch_capabilities
vmx flags	: vnmi preemption_timer posted_intr invvpid ept_x_only ept_ad ept_1gb flexpriority apicv tsc_offset vtpr mtf vapic ept vpid unrestricted_guest vapic_reg vid ple shadow_vmcs pml ept_violation_ve ept_mode_based_exec tsc_scaling
 
Speed of function iv_v    
 
Func      Results            Int.
iv_v      dims: 2048,    1  speed:   1463.3 Mflops
iv_v      dims: 2048,    2  speed:   2113.8 Mflops
iv_v      dims: 2048,    3  speed:   2473.5 Mflops
iv_v      dims: 2048,    4  speed:   3622.7 Mflops
iv_v      dims: 2048,    5  speed:   3420.0 Mflops
iv_v      dims: 2048,    6  speed:   3502.9 Mflops
iv_v      dims: 2048,    7  speed:   3528.3 Mflops
iv_v      dims: 2048,    8  speed:   5257.9 Mflops
iv_v      dims:    2, 2048  speed:   5536.6 Mflops
iv_v      dims:    3, 2048  speed:   5554.2 Mflops
iv_v      dims:    4, 2048  speed:   5457.9 Mflops
iv_v      dims:    5, 2048  speed:   5445.7 Mflops
iv_v      dims:    6, 2048  speed:   1157.0 Mflops
iv_v      dims:    7, 2048  speed:   1241.8 Mflops
iv_v      dims:    8, 2048  speed:   2256.7 Mflops
iv_v      dims:   32, 2048  speed:   4355.4 Mflops
iv_v      dims: 2048,   32  speed:   5807.9 Mflops
iv_v      dims:    2,    2  speed:    207.1 Mflops
iv_v      dims:    3,    3  speed:    360.8 Mflops
iv_v      dims:    4,    4  speed:    490.9 Mflops
iv_v      dims:    5,    5  speed:    633.4 Mflops
iv_v      dims:    6,    6  speed:    464.5 Mflops
iv_v      dims:    7,    7  speed:    574.4 Mflops
iv_v      dims:    8,    8  speed:    890.4 Mflops
iv_v      dims:    9,    9  speed:    888.8 Mflops
iv_v      dims:   10,   10  speed:    974.3 Mflops
iv_v      dims:   11,   11  speed:   1074.1 Mflops
iv_v      dims:   12,   12  speed:   1397.7 Mflops
iv_v      dims:   13,   13  speed:   1317.5 Mflops
iv_v      dims:   14,   14  speed:   1362.5 Mflops
iv_v      dims:   15,   15  speed:   1418.3 Mflops
iv_v      dims:   16,   16  speed:   2125.6 Mflops
iv_v      dims:   24,   24  speed:   3115.6 Mflops
iv_v      dims:   32,   32  speed:   3819.5 Mflops
iv_v      dims:   48,   48  speed:   4545.0 Mflops
iv_v      dims:   64,   64  speed:   4883.6 Mflops
iv_v      dims:   96,   96  speed:   5308.4 Mflops
iv_v      dims:  128,  128  speed:   5680.7 Mflops
iv_v      dims:  129,  129  speed:   4548.9 Mflops
iv_v      dims:  192,  192  speed:   5962.0 Mflops
iv_v      dims:  256,  256  speed:   6046.9 Mflops
iv_v      dims:  384,  384  speed:   5229.0 Mflops
iv_v      dims:  512,  512  speed:   4833.0 Mflops
iv_v      dims:  513,  513  speed:   3918.0 Mflops
iv_v      dims:  768,  768  speed:   4829.2 Mflops
iv_v      dims: 1024, 1024  speed:   4680.5 Mflops
